iter	Logloss
353	0.05296671721
354	0.05293901563
355	0.05290966829
356	0.05288493605
357	0.05285849761
358	0.05283399158
359	0.05281189029
360	0.05279936211
361	0.05277894154
362	0.05274456807
363	0.05271369522
364	0.052693666
365	0.0526743113
366	0.05264665236
367	0.05260817037
368	0.05259057756
369	0.05257348732
370	0.05255015744
371	0.05253720259
372	0.05252193688
373	0.05249990988
374	0.05248150681
375	0.0524467151
376	0.05243262418
377	0.0524152055
378	0.05238175921
379	0.05235426309
380	0.05233358211
381	0.05230082023
382	0.05227911953
383	0.05225335278
384	0.05222871706
385	0.05221721148
386	0.05220037523
387	0.05218233831
388	0.05215758415
389	0.05214157543
390	0.05212274949
391	0.0521047619
392	0.05208087603
393	0.05206339344
394	0.05204529105
395	0.05202424722
396	0.05199864383
397	0.0519826705
398	0.0519710396
399	0.05194956209
400	0.05193665147
401	0.05191994995
402	0.05189621858
403	0.05188489627
404	0.05187108818
405	0.0518611219
406	0.05184394311
407	0.05182743479
408	0.05180792389
409	0.05179511243
410	0.05177000974
411	0.05175846021
412	0.05174202656
413	0.05173511629
414	0.0517111694
415	0.05168486808
416	0.0516681369
417	0.05165114051
418	0.05163084343
419	0.05162071715
420	0.05159931673
421	0.05154937685
422	0.05153528587
423	0.05151721177
424	0.05149561608
425	0.05147782903
426	0.0514570602
427	0.0514430614
428	0.05142572342
429	0.05140775689
430	0.05139211143
431	0.05136937974
432	0.05134057329
433	0.05132605022
434	0.05129254773
435	0.05125921372
436	0.05123969823
437	0.05122043683
438	0.05119631154
439	0.05117323974
440	0.05114898715
441	0.0511227974
442	0.05110346538
443	0.05107559013
444	0.05104466996
445	0.05102731977
446	0.05099987243
447	0.05096852082
448	0.05094998487
449	0.0509321937
450	0.05091719662
451	0.05089256465
452	0.05086439329
453	0.05083710724
454	0.0508154354
455	0.05078588212
456	0.05077081723
457	0.0507508874
458	0.05071437833
459	0.05069269211
460	0.05068018527
461	0.05065432941
462	0.05063402804
463	0.05061383831
464	0.05060220276
465	0.05057987564
466	0.05056647494
467	0.0505485054
468	0.05052555186
469	0.05051251902
470	0.05049544747
471	0.05048325873
472	0.05046123681
473	0.05044193561
474	0.05043208248
475	0.05041038536
476	0.05037181391
477	0.05035575415
478	0.05033661773
479	0.05031916566
480	0.05030433175
481	0.05028466921
482	0.05026533312
483	0.05025030841
484	0.05022045641
485	0.05020252253
486	0.05018329039
487	0.05016909983
488	0.05015544431
489	0.05014207791
490	0.05011630059
491	0.05009831363
492	0.05008535905
493	0.05006589629
494	0.05005031749
495	0.05003009362
496	0.05000737886
497	0.04999217966
498	0.0499806135
499	0.04996098883
500	0.04995049569
501	0.04991269285
502	0.04989177528
503	0.04987898349
504	0.04987675158
505	0.04985890317
506	0.04983273439
507	0.04982346691
508	0.04980242667
509	0.04977858032
510	0.04975804347
511	0.04973821682
512	0.04971467323
513	0.04969901649
514	0.0496941155
515	0.04967443936
516	0.04966173151
517	0.04963160669
518	0.04961117164
519	0.04959175616
520	0.04957317732
521	0.04955259477
522	0.0495376636
523	0.04951055839
524	0.04948993473
525	0.04947240256
526	0.04945303418
527	0.04944155092
528	0.04942310051
529	0.0494015714
530	0.04938700304
531	0.04937249248
532	0.04935218735
533	0.04934060915
534	0.04932685528
535	0.04931082936
536	0.04930402504
537	0.04928249266
538	0.04926717136
539	0.04922989801
540	0.04921208094
541	0.04919792171
542	0.04917878131
543	0.0491593871
544	0.04914744819
545	0.04913140597
546	0.04911590453
547	0.04910293791
548	0.04908688522
549	0.04906758486
